	Unnamed: 0.5	Unnamed: 0.4	Unnamed: 0.3	Unnamed: 0.2	Unnamed: 0.1	Unnamed: 0	año	id_distrito	distrito	id_barrio	barrio	id_uso	uso	num_inmuebles	año_cons_medio	sup_cons	sup_suelo	valor_catastral	nueva_columna
2683	2683	2683	2683	2683	2683	2683	2013	15	Ciudad Lineal	158	ATALAYA	C	Comercial	22	1972.0	1529.0		2413254.08	3689865488.32
2684	2684	2684	2684	2684	2684	2684	2013	15	Ciudad Lineal	158	ATALAYA	E	Cultural	2	1966.0	3089.0		3614539.81	11165313473.09
2685	2685	2685	2685	2685	2685	2685	2013	15	Ciudad Lineal	158	ATALAYA	G	Ocio y Hostelería	2	1949.0	4266.0		2572338.62	10973596552.92
2686	2686	2686	2686	2686	2686	2686	2013	15	Ciudad Lineal	158	ATALAYA	I	Industrial	2	1968.0	58.0		34778.97	2017180.26
2687	2687	2687	2687	2687	2687	2687	2013	15	Ciudad Lineal	158	ATALAYA	K	Deportivo	1	1993.0	670.0		64839.25	43442297.5
2688	2688	2688	2688	2688	2688	2688	2013	15	Ciudad Lineal	158	ATALAYA	M	Suelos sin edificar, obras de urbanización y jardinería	2			6240.0	376920.0	
2689	2689	2689	2689	2689	2689	2689	2013	15	Ciudad Lineal	158	ATALAYA	O	Oficinas	51	1990.0	14847.0		24634457.82	365747795253.54
2690	2690	2690	2690	2690	2690	2690	2013	15	Ciudad Lineal	158	ATALAYA	P	Edificio Singular	1	1996.0	2507.0		3714460.52	9312152523.64
2691	2691	2691	2691	2691	2691	2691	2013	15	Ciudad Lineal	158	ATALAYA	R	Religioso	5	1971.0	9765.0		9426709.26	92051815923.9
2692	2692	2692	2692	2692	2692	2692	2013	15	Ciudad Lineal	158	ATALAYA	V	Residencial	710	1978.0	120113.0		162193304.49	19481524382207.37
2693	2693	2693	2693	2693	2693	2693	2013	15	Ciudad Lineal	158	ATALAYA	Y	Sanidad y Beneficencia	1	1959.0	3899.0		4257708.0	16600803492.0
2694	2694	2694	2694	2694	2694	2694	2013	15	Ciudad Lineal	159	COSTILLARES	A	Almacén-Estacionamiento	8523	1986.0	302655.0		123005291.42	37228166474720.1
2695	2695	2695	2695	2695	2695	2695	2013	15	Ciudad Lineal	159	COSTILLARES	C	Comercial	339	1983.0	41250.0		60398204.16	2491425921600.0
2696	2696	2696	2696	2696	2696	2696	2013	15	Ciudad Lineal	159	COSTILLARES	E	Cultural	19	1977.0	48649.0		50861759.03	2474373715050.47
2697	2697	2697	2697	2697	2697	2697	2013	15	Ciudad Lineal	159	COSTILLARES	G	Ocio y Hostelería	77	2003.0	30421.0		54074690.88	1645006171260.48
2698	2698	2698	2698	2698	2698	2698	2013	15	Ciudad Lineal	159	COSTILLARES	I	Industrial	9	1987.0	329.0		293005.55	96398825.95
2699	2699	2699	2699	2699	2699	2699	2013	15	Ciudad Lineal	159	COSTILLARES	K	Deportivo	70	1988.0	38841.0		36068363.73	1400931315636.93
2700	2700	2700	2700	2700	2700	2700	2013	15	Ciudad Lineal	159	COSTILLARES	M	Suelos sin edificar, obras de urbanización y jardinería	26			74313.0	20065381.5	
2701	2701	2701	2701	2701	2701	2701	2013	15	Ciudad Lineal	159	COSTILLARES	O	Oficinas	234	1987.0	243630.0		351367752.75	85603725602482.5
2702	2702	2702	2702	2702	2702	2702	2013	15	Ciudad Lineal	159	COSTILLARES	P	Edificio Singular	3	1966.0	51922.0		49969872.5	2594535719945.0
2703	2703	2703	2703	2703	2703	2703	2013	15	Ciudad Lineal	159	COSTILLARES	R	Religioso	4	1983.0	12240.0		12914262.73	158070575815.2
2704	2704	2704	2704	2704	2704	2704	2013	15	Ciudad Lineal	159	COSTILLARES	V	Residencial	9275	1985.0	1297855.0		1844606765.79	2394032114014380.5
2705	2705	2705	2705	2705	2705	2705	2013	15	Ciudad Lineal	159	COSTILLARES	Y	Sanidad y Beneficencia	5	1983.0	24767.0		34642304.98	857985967439.6599
2706	2706	2706	2706	2706	2706	2706	2013	16	Hortaleza	161	PALOMAS	A	Almacén-Estacionamiento	2652	2001.0	94098.0		39122164.77	3681317460527.461
2707	2707	2707	2707	2707	2707	2707	2013	16	Hortaleza	161	PALOMAS	C	Comercial	65	1995.0	118765.0		106065822.36	12596907392585.4
2708	2708	2708	2708	2708	2708	2708	2013	16	Hortaleza	161	PALOMAS	E	Cultural	6	1983.0	23877.0		26543029.14	633767906775.78
2709	2709	2709	2709	2709	2709	2709	2013	16	Hortaleza	161	PALOMAS	G	Ocio y Hostelería	6	1976.0	13864.0		20333506.51	281903734254.64
2710	2710	2710	2710	2710	2710	2710	2013	16	Hortaleza	161	PALOMAS	I	Industrial	6	1976.0	6139.0		6889482.69	42294534233.91
2711	2711	2711	2711	2711	2711	2711	2013	16	Hortaleza	161	PALOMAS	K	Deportivo	24	1979.0	12270.0		9448845.79	115937337843.3
2712	2712	2712	2712	2712	2712	2712	2013	16	Hortaleza	161	PALOMAS	M	Suelos sin edificar, obras de urbanización y jardinería	82			232449.0	35206232.3	
2713	2713	2713	2713	2713	2713	2713	2013	16	Hortaleza	161	PALOMAS	O	Oficinas	6	2004.0	98038.0		111940303.47	10974403471591.86
2714	2714	2714	2714	2714	2714	2714	2013	16	Hortaleza	161	PALOMAS	R	Religioso	1	1998.0	2641.0		2440589.48	6445596816.68
2715	2715	2715	2715	2715	2715	2715	2013	16	Hortaleza	161	PALOMAS	V	Residencial	2629	1992.0	509372.0		665598294.56	339037134496616.3
2716	2716	2716	2716	2716	2716	2716	2013	16	Hortaleza	162	PIOVERA	A	Almacén-Estacionamiento	4025	1997.0	137214.0		68565118.75	9408094204162.5
2717	2717	2717	2717	2717	2717	2717	2013	16	Hortaleza	162	PIOVERA	C	Comercial	217	1995.0	27076.0		46249529.9	1252252271572.4
2718	2718	2718	2718	2718	2718	2718	2013	16	Hortaleza	162	PIOVERA	E	Cultural	12	1986.0	163209.0		96075387.41	15680367903798.69
2719	2719	2719	2719	2719	2719	2719	2013	16	Hortaleza	162	PIOVERA	G	Ocio y Hostelería	3	1996.0	6780.0		9964409.56	67558696816.8
2720	2720	2720	2720	2720	2720	2720	2013	16	Hortaleza	162	PIOVERA	I	Industrial	11	1989.0	8900.0		7495760.94	66712272366.0
2721	2721	2721	2721	2721	2721	2721	2013	16	Hortaleza	162	PIOVERA	K	Deportivo	12	1988.0	14658.0		10517113.37	154159847777.46
2722	2722	2722	2722	2722	2722	2722	2013	16	Hortaleza	162	PIOVERA	M	Suelos sin edificar, obras de urbanización y jardinería	108			731249.0	74424263.3	
2723	2723	2723	2723	2723	2723	2723	2013	16	Hortaleza	162	PIOVERA	O	Oficinas	29	1992.0	74650.0		110495569.4	8248494255710.0
2724	2724	2724	2724	2724	2724	2724	2013	16	Hortaleza	162	PIOVERA	R	Religioso	2	2000.0	2386.0		3420817.24	8162069934.64
2725	2725	2725	2725	2725	2725	2725	2013	16	Hortaleza	162	PIOVERA	V	Residencial	5261	1992.0	1257559.0		1959284573.72	2463915949242749.0
2726	2726	2726	2726	2726	2726	2726	2013	16	Hortaleza	162	PIOVERA	Y	Sanidad y Beneficencia	17	2003.0	16430.0		21784494.19	357919239541.7
2727	2727	2727	2727	2727	2727	2727	2013	16	Hortaleza	163	CANILLAS	A	Almacén-Estacionamiento	6741	1991.0	250509.0		95761274.67	23989061156307.03
2728	2728	2728	2728	2728	2728	2728	2013	16	Hortaleza	163	CANILLAS	C	Comercial	1112	1976.0	222879.0		246221882.21	54877686885082.59
2729	2729	2729	2729	2729	2729	2729	2013	16	Hortaleza	163	CANILLAS	E	Cultural	28	1975.0	64089.0		57006764.38	3653506522349.82
2730	2730	2730	2730	2730	2730	2730	2013	16	Hortaleza	163	CANILLAS	G	Ocio y Hostelería	9	1733.0	3686.0		4237699.11	15620158919.46
2731	2731	2731	2731	2731	2731	2731	2013	16	Hortaleza	163	CANILLAS	I	Industrial	106	1972.0	66258.0		46292464.05	3067246083024.9
2732	2732	2732	2732	2732	2732	2732	2013	16	Hortaleza	163	CANILLAS	K	Deportivo	16	1983.0	37438.0		29496569.23	1104292558832.74
2733	2733	2733	2733	2733	2733	2733	2013	16	Hortaleza	163	CANILLAS	M	Suelos sin edificar, obras de urbanización y jardinería	158			189275.0	61710602.41	
2734	2734	2734	2734	2734	2734	2734	2013	16	Hortaleza	163	CANILLAS	O	Oficinas	240	1983.0	188263.0		190303533.0	35827114033179.0
2735	2735	2735	2735	2735	2735	2735	2013	16	Hortaleza	163	CANILLAS	P	Edificio Singular	3	1998.0	11093.0		13241889.42	146892279336.06
2736	2736	2736	2736	2736	2736	2736	2013	16	Hortaleza	163	CANILLAS	R	Religioso	15	1979.0	33136.0		25378271.06	840934389844.1599
2737	2737	2737	2737	2737	2737	2737	2013	16	Hortaleza	163	CANILLAS	T	Espectáculos	1	2002.0	1974.0		2133280.1	4211094917.4
2738	2738	2738	2738	2738	2738	2738	2013	16	Hortaleza	163	CANILLAS	V	Residencial	17950	1978.0	1864810.0		2191007265.22	4085812258254908.0
2739	2739	2739	2739	2739	2739	2739	2013	16	Hortaleza	163	CANILLAS	Y	Sanidad y Beneficencia	20	1991.0	30979.0		36219530.82	1122044845272.78
2740	2740	2740	2740	2740	2740	2740	2013	16	Hortaleza	164	PINAR DEL REY	A	Almacén-Estacionamiento	7078	1991.0	310758.0		111614296.33	34685035498918.14
2741	2741	2741	2741	2741	2741	2741	2013	16	Hortaleza	164	PINAR DEL REY	C	Comercial	1450	1973.0	227121.0		251042441.32	57017010315039.72
2742	2742	2742	2742	2742	2742	2742	2013	16	Hortaleza	164	PINAR DEL REY	E	Cultural	29	1972.0	76091.0		62337309.58	4743308223251.78
2743	2743	2743	2743	2743	2743	2743	2013	16	Hortaleza	164	PINAR DEL REY	G	Ocio y Hostelería	4	1978.0	10958.0		11834659.82	129684202307.56
2744	2744	2744	2744	2744	2744	2744	2013	16	Hortaleza	164	PINAR DEL REY	I	Industrial	85	1969.0	19921.0		9937355.89	197962066684.69
2745	2745	2745	2745	2745	2745	2745	2013	16	Hortaleza	164	PINAR DEL REY	K	Deportivo	15	1979.0	47874.0		30479038.63	1459153495372.62
2746	2746	2746	2746	2746	2746	2746	2013	16	Hortaleza	164	PINAR DEL REY	M	Suelos sin edificar, obras de urbanización y jardinería	87			221401.0	27690265.0	
2747	2747	2747	2747	2747	2747	2747	2013	16	Hortaleza	164	PINAR DEL REY	O	Oficinas	143	1972.0	142687.0		197328638.11	28156231386001.57
2748	2748	2748	2748	2748	2748	2748	2013	16	Hortaleza	164	PINAR DEL REY	P	Edificio Singular	1	2006.0	4971.0		5278658.18	26240209812.78
2749	2749	2749	2749	2749	2749	2749	2013	16	Hortaleza	164	PINAR DEL REY	R	Religioso	13	1969.0	5132.0		4617409.5	23696545554.0
2750	2750	2750	2750	2750	2750	2750	2013	16	Hortaleza	164	PINAR DEL REY	V	Residencial	23857	1974.0	2131535.0		2381829896.33	5076953788073766.0
2751	2751	2751	2751	2751	2751	2751	2013	16	Hortaleza	164	PINAR DEL REY	Y	Sanidad y Beneficencia	21	1983.0	61010.0		74080498.47	4519651211654.7
2752	2752	2752	2752	2752	2752	2752	2013	16	Hortaleza	165	APOSTOL SANTIAGO	A	Almacén-Estacionamiento	998	1987.0	52671.0		19761228.21	1040843651048.91
2753	2753	2753	2753	2753	2753	2753	2013	16	Hortaleza	165	APOSTOL SANTIAGO	C	Comercial	183	1969.0	25960.0		27454659.82	712722968927.2
2754	2754	2754	2754	2754	2754	2754	2013	16	Hortaleza	165	APOSTOL SANTIAGO	E	Cultural	4	1970.0	15949.0		15004277.83	239303227110.67
2755	2755	2755	2755	2755	2755	2755	2013	16	Hortaleza	165	APOSTOL SANTIAGO	G	Ocio y Hostelería	2	1992.0	15391.0		19962703.18	307245964643.38
2756	2756	2756	2756	2756	2756	2756	2013	16	Hortaleza	165	APOSTOL SANTIAGO	I	Industrial	16	1977.0	49732.0		19297061.4	959681457544.8
2757	2757	2757	2757	2757	2757	2757	2013	16	Hortaleza	165	APOSTOL SANTIAGO	K	Deportivo	8	1990.0	32215.0		19805411.43	638031329217.45
2758	2758	2758	2758	2758	2758	2758	2013	16	Hortaleza	165	APOSTOL SANTIAGO	M	Suelos sin edificar, obras de urbanización y jardinería	16			83917.0	12986888.0	
2759	2759	2759	2759	2759	2759	2759	2013	16	Hortaleza	165	APOSTOL SANTIAGO	O	Oficinas	20	1979.0	64857.0		73272732.97	4752249642235.29
2760	2760	2760	2760	2760	2760	2760	2013	16	Hortaleza	165	APOSTOL SANTIAGO	P	Edificio Singular	2	1995.0	8742.0		8332561.44	72843252108.48001
2761	2761	2761	2761	2761	2761	2761	2013	16	Hortaleza	165	APOSTOL SANTIAGO	R	Religioso	1	1975.0	1488.0		1524902.4	2269054771.2
2762	2762	2762	2762	2762	2762	2762	2013	16	Hortaleza	165	APOSTOL SANTIAGO	V	Residencial	6465	1949.0	685421.0		747399423.9	512283260528961.9
2763	2763	2763	2763	2763	2763	2763	2013	16	Hortaleza	165	APOSTOL SANTIAGO	Y	Sanidad y Beneficencia	7	1834.0	7740.0		6812643.12	52729857748.8
2764	2764	2764	2764	2764	2764	2764	2013	16	Hortaleza	166	VALDEFUENTES	A	Almacén-Estacionamiento	18098	2004.0	522395.0		219470195.04	114650132537920.8
2765	2765	2765	2765	2765	2765	2765	2013	16	Hortaleza	166	VALDEFUENTES	C	Comercial	370	1990.0	335685.0		383312489.95	128672253188865.77
2766	2766	2766	2766	2766	2766	2766	2013	16	Hortaleza	166	VALDEFUENTES	E	Cultural	20	1984.0	134457.0		142813781.11	19202312566707.28
2767	2767	2767	2767	2767	2767	2767	2013	16	Hortaleza	166	VALDEFUENTES	G	Ocio y Hostelería	8	1982.0	28549.0		43093802.35	1230284963290.15
2768	2768	2768	2768	2768	2768	2768	2013	16	Hortaleza	166	VALDEFUENTES	I	Industrial	345	1980.0	359743.0		255872779.69	92048441384019.69
2769	2769	2769	2769	2769	2769	2769	2013	16	Hortaleza	166	VALDEFUENTES	K	Deportivo	5	1991.0	656850.0		41099559.04	26996245355424.0
2770	2770	2770	2770	2770	2770	2770	2013	16	Hortaleza	166	VALDEFUENTES	M	Suelos sin edificar, obras de urbanización y jardinería	752			8390878.0	1496718151.65	
2771	2771	2771	2771	2771	2771	2771	2013	16	Hortaleza	166	VALDEFUENTES	O	Oficinas	1166	2007.0	876261.0		1061180050.76	929870692459008.4
2772	2772	2772	2772	2772	2772	2772	2013	16	Hortaleza	166	VALDEFUENTES	P	Edificio Singular	1	2001.0	210.0		209478.15	43990411.5
2773	2773	2773	2773	2773	2773	2773	2013	16	Hortaleza	166	VALDEFUENTES	R	Religioso	3	1970.0	6319.0		6225023.17	39335921411.23
2774	2774	2774	2774	2774	2774	2774	2013	16	Hortaleza	166	VALDEFUENTES	T	Espectáculos	1	2006.0	41474.0		27699608.3	1148813554634.2
2775	2775	2775	2775	2775	2775	2775	2013	16	Hortaleza	166	VALDEFUENTES	V	Residencial	19527	2002.0	2755580.0		3282050584.49	9043952949608954.0
2776	2776	2776	2776	2776	2776	2776	2013	16	Hortaleza	166	VALDEFUENTES	Y	Sanidad y Beneficencia	9	1997.0	103330.0		119628636.67	12361227027111.1
2777	2777	2777	2777	2777	2777	2777	2013	17	Villaverde	171	SAN ANDRÉS	A	Almacén-Estacionamiento	7009	1988.0	262756.0		75190700.81	19756807782032.36
2778	2778	2778	2778	2778	2778	2778	2013	17	Villaverde	171	SAN ANDRÉS	C	Comercial	1316	1971.0	135502.0		104787050.46	14198854911430.92
2779	2779	2779	2779	2779	2779	2779	2013	17	Villaverde	171	SAN ANDRÉS	E	Cultural	54	1977.0	69405.0		48919489.21	3395257148620.0503
2780	2780	2780	2780	2780	2780	2780	2013	17	Villaverde	171	SAN ANDRÉS	G	Ocio y Hostelería	9	1963.0	16690.0		12823898.87	214030872140.3
2781	2781	2781	2781	2781	2781	2781	2013	17	Villaverde	171	SAN ANDRÉS	I	Industrial	1537	1993.0	1263241.0		412305645.51	520841395939697.9
2782	2782	2782	2782	2782	2782	2782	2013	17	Villaverde	171	SAN ANDRÉS	K	Deportivo	10	1974.0	63089.0		24730898.24	1560247639063.36
2783	2783	2783	2783	2783	2783	2783	2013	17	Villaverde	171	SAN ANDRÉS	M	Suelos sin edificar, obras de urbanización y jardinería	500			2439081.0	221729483.44	
2784	2784	2784	2784	2784	2784	2784	2013	17	Villaverde	171	SAN ANDRÉS	O	Oficinas	1232	2001.0	394217.0		209049974.31	82411053722565.27
2785	2785	2785	2785	2785	2785	2785	2013	17	Villaverde	171	SAN ANDRÉS	P	Edificio Singular	5	1980.0	11802.0		7665120.61	90463753439.22
2786	2786	2786	2786	2786	2786	2786	2013	17	Villaverde	171	SAN ANDRÉS	R	Religioso	6	1958.0	17904.0		2170898.49	38867766564.96001
2787	2787	2787	2787	2787	2787	2787	2013	17	Villaverde	171	SAN ANDRÉS	T	Espectáculos	1	1988.0	3204.0		2589414.96	8296485531.84
2788	2788	2788	2788	2788	2788	2788	2013	17	Villaverde	171	SAN ANDRÉS	V	Residencial	17879	1976.0	1542556.0		1061138932.08	1636866226513596.5
2789	2789	2789	2789	2789	2789	2789	2013	17	Villaverde	171	SAN ANDRÉS	Y	Sanidad y Beneficencia	35	1976.0	35971.0		24127177.15	867878689262.6499
2790	2790	2790	2790	2790	2790	2790	2013	17	Villaverde	172	SAN CRISTOBAL	A	Almacén-Estacionamiento	4	1984.0	205.0		109783.95	22505709.75
2791	2791	2791	2791	2791	2791	2791	2013	17	Villaverde	172	SAN CRISTOBAL	C	Comercial	304	1964.0	14354.0		10049808.61	144254952787.94
2792	2792	2792	2792	2792	2792	2792	2013	17	Villaverde	172	SAN CRISTOBAL	E	Cultural	9	1967.0	31161.0		18091274.37	563742200643.5701
2793	2793	2793	2793	2793	2793	2793	2013	17	Villaverde	172	SAN CRISTOBAL	G	Ocio y Hostelería	17	1965.0	1123.0		757844.17	851059002.9100001
2794	2794	2794	2794	2794	2794	2794	2013	17	Villaverde	172	SAN CRISTOBAL	I	Industrial	18	1961.0	1935.0		768547.02	1487138483.7
2795	2795	2795	2795	2795	2795	2795	2013	17	Villaverde	172	SAN CRISTOBAL	K	Deportivo	1	1960.0	6166.0		2220096.6	13689115635.6
2796	2796	2796	2796	2796	2796	2796	2013	17	Villaverde	172	SAN CRISTOBAL	M	Suelos sin edificar, obras de urbanización y jardinería	236			61560.0	5212662.92	
2797	2797	2797	2797	2797	2797	2797	2013	17	Villaverde	172	SAN CRISTOBAL	O	Oficinas	23	1967.0	7832.0		6755993.11	52912938037.52
2798	2798	2798	2798	2798	2798	2798	2013	17	Villaverde	172	SAN CRISTOBAL	P	Edificio Singular	2	1957.0	87728.0		44205042.61	3878019978090.08
2799	2799	2799	2799	2799	2799	2799	2013	17	Villaverde	172	SAN CRISTOBAL	R	Religioso	3	1966.0	2823.0		1702960.36	4807457096.280001
2800	2800	2800	2800	2800	2800	2800	2013	17	Villaverde	172	SAN CRISTOBAL	V	Residencial	5647	1965.0	388258.0		262956245.16	102094865833331.28
2801	2801	2801	2801	2801	2801	2801	2013	17	Villaverde	172	SAN CRISTOBAL	Y	Sanidad y Beneficencia	6	1964.0	1467.0		871047.81	1277827137.27
2802	2802	2802	2802	2802	2802	2802	2013	17	Villaverde	173	BUTARQUE	A	Almacén-Estacionamiento	2108	2004.0	94400.0		28241658.07	2666012521808.0
2803	2803	2803	2803	2803	2803	2803	2013	17	Villaverde	173	BUTARQUE	C	Comercial	217	1992.0	34415.0		23316447.48	802435540024.2001
2804	2804	2804	2804	2804	2804	2804	2013	17	Villaverde	173	BUTARQUE	E	Cultural	5	1971.0	11234.0		5702789.57	64065138029.380005
2805	2805	2805	2805	2805	2805	2805	2013	17	Villaverde	173	BUTARQUE	I	Industrial	36	1973.0	276718.0		81019143.68	22419455400842.24
2806	2806	2806	2806	2806	2806	2806	2013	17	Villaverde	173	BUTARQUE	K	Deportivo	2	1977.0	333.0		179392.42	59737675.86000001
2807	2807	2807	2807	2807	2807	2807	2013	17	Villaverde	173	BUTARQUE	M	Suelos sin edificar, obras de urbanización y jardinería	172			1540926.0	91947121.4	
2808	2808	2808	2808	2808	2808	2808	2013	17	Villaverde	173	BUTARQUE	O	Oficinas	18	2000.0	31325.0		23260951.8	728649315135.0
2809	2809	2809	2809	2809	2809	2809	2013	17	Villaverde	173	BUTARQUE	V	Residencial	6753	1994.0	706191.0		496964084.27	350951563634715.6
2810	2810	2810	2810	2810	2810	2810	2013	17	Villaverde	173	BUTARQUE	Y	Sanidad y Beneficencia	5	1984.0	12731.0		11523494.48	146705608224.88
2811	2811	2811	2811	2811	2811	2811	2013	17	Villaverde	174	LOS ROSALES	A	Almacén-Estacionamiento	4793	1993.0	211619.0		60330308.28	12767039507905.32
2812	2812	2812	2812	2812	2812	2812	2013	17	Villaverde	174	LOS ROSALES	C	Comercial	919	1977.0	122918.0		115615302.36	14211201735486.48
2813	2813	2813	2813	2813	2813	2813	2013	17	Villaverde	174	LOS ROSALES	E	Cultural	36	1975.0	55354.0		37854923.55	2095421438186.7
2814	2814	2814	2814	2814	2814	2814	2013	17	Villaverde	174	LOS ROSALES	G	Ocio y Hostelería	1	1992.0	122.0		108594.95	13248583.9
2815	2815	2815	2815	2815	2815	2815	2013	17	Villaverde	174	LOS ROSALES	I	Industrial	75	1975.0	93262.0		19673489.28	1834788957231.36
2816	2816	2816	2816	2816	2816	2816	2013	17	Villaverde	174	LOS ROSALES	K	Deportivo	9	1983.0	27904.0		14491636.44	404374623221.76
2817	2817	2817	2817	2817	2817	2817	2013	17	Villaverde	174	LOS ROSALES	M	Suelos sin edificar, obras de urbanización y jardinería	32			72405.0	8371966.2	
2818	2818	2818	2818	2818	2818	2818	2013	17	Villaverde	174	LOS ROSALES	O	Oficinas	105	1984.0	32569.0		26173752.37	852452940938.53
2819	2819	2819	2819	2819	2819	2819	2013	17	Villaverde	174	LOS ROSALES	R	Religioso	4	1978.0	4363.0		3133150.38	13669935107.94
2820	2820	2820	2820	2820	2820	2820	2013	17	Villaverde	174	LOS ROSALES	V	Residencial	14373	1981.0	1297220.0		925936972.25	1201143959142145.0
2821	2821	2821	2821	2821	2821	2821	2013	17	Villaverde	174	LOS ROSALES	Y	Sanidad y Beneficencia	19	1986.0	16173.0		13990348.32	226265903379.36
2822	2822	2822	2822	2822	2822	2822	2013	17	Villaverde	175	LOS ANGELES	A	Almacén-Estacionamiento	2078	1978.0	85716.0		22359141.8	1916536198528.8
2823	2823	2823	2823	2823	2823	2823	2013	17	Villaverde	175	LOS ANGELES	C	Comercial	704	1969.0	52869.0		39101292.9	2067246254330.1
2824	2824	2824	2824	2824	2824	2824	2013	17	Villaverde	175	LOS ANGELES	E	Cultural	27	1969.0	36733.0		22780766.57	836805898415.81
2825	2825	2825	2825	2825	2825	2825	2013	17	Villaverde	175	LOS ANGELES	I	Industrial	39	1969.0	111441.0		37892070.84	4222730266480.44
2826	2826	2826	2826	2826	2826	2826	2013	17	Villaverde	175	LOS ANGELES	K	Deportivo	8	1972.0	12816.0		4705788.79	60309389132.64
2827	2827	2827	2827	2827	2827	2827	2013	17	Villaverde	175	LOS ANGELES	M	Suelos sin edificar, obras de urbanización y jardinería	57			517116.0	140521944.9	
2828	2828	2828	2828	2828	2828	2828	2013	17	Villaverde	175	LOS ANGELES	O	Oficinas	47	1970.0	19444.0		6927671.97	134701653784.68
2829	2829	2829	2829	2829	2829	2829	2013	17	Villaverde	175	LOS ANGELES	P	Edificio Singular	7	1965.0	4251.0		2488879.88	10580228369.88
2830	2830	2830	2830	2830	2830	2830	2013	17	Villaverde	175	LOS ANGELES	R	Religioso	2	1964.0	2980.0		1591778.36	4743499512.8
2831	2831	2831	2831	2831	2831	2831	2013	17	Villaverde	175	LOS ANGELES	V	Residencial	13007	1969.0	1144248.0		865512401.56	990360834460226.8
2832	2832	2832	2832	2832	2832	2832	2013	17	Villaverde	175	LOS ANGELES	Y	Sanidad y Beneficencia	22	1959.0	13167.0		10415614.84	137142400598.28
2833	2833	2833	2833	2833	2833	2833	2013	18	Villa de Vallecas	181	CASCO H. VALLECAS	A	Almacén-Estacionamiento	18125	2002.0	603970.0		178873980.19	108034517815354.3
2834	2834	2834	2834	2834	2834	2834	2013	18	Villa de Vallecas	181	CASCO H. VALLECAS	C	Comercial	1597	1986.0	493459.0		446735885.24	220445843194645.2
2835	2835	2835	2835	2835	2835	2835	2013	18	Villa de Vallecas	181	CASCO H. VALLECAS	E	Cultural	33	1981.0	97748.0		70618017.47	6902769971657.56
2836	2836	2836	2836	2836	2836	2836	2013	18	Villa de Vallecas	181	CASCO H. VALLECAS	G	Ocio y Hostelería	378	2006.0	79645.0		64859305.89	5165719417609.05
2837	2837	2837	2837	2837	2837	2837	2013	18	Villa de Vallecas	181	CASCO H. VALLECAS	I	Industrial	1366	1995.0	1349120.0		524052742.34	707010035745740.8
2838	2838	2838	2838	2838	2838	2838	2013	18	Villa de Vallecas	181	CASCO H. VALLECAS	K	Deportivo	6	1995.0	74870.0		43868295.64	3284419294566.8
2839	2839	2839	2839	2839	2839	2839	2013	18	Villa de Vallecas	181	CASCO H. VALLECAS	M	Suelos sin edificar, obras de urbanización y jardinería	1766			23970701.0	925285413.72	
2840	2840	2840	2840	2840	2840	2840	2013	18	Villa de Vallecas	181	CASCO H. VALLECAS	O	Oficinas	527	1994.0	382734.0		216708607.17	82941752056602.78
2841	2841	2841	2841	2841	2841	2841	2013	18	Villa de Vallecas	181	CASCO H. VALLECAS	P	Edificio Singular	5	1982.0	9603.0		10110827.95	97094280803.85
2842	2842	2842	2842	2842	2842	2842	2013	18	Villa de Vallecas	181	CASCO H. VALLECAS	R	Religioso	10	1969.0	27111.0		2915210.2	79034263732.20001
2843	2843	2843	2843	2843	2843	2843	2013	18	Villa de Vallecas	181	CASCO H. VALLECAS	V	Residencial	35456	1996.0	3603827.0		2958897510.78	1.0663354739581756e+16
2844	2844	2844	2844	2844	2844	2844	2013	18	Villa de Vallecas	181	CASCO H. VALLECAS	Y	Sanidad y Beneficencia	20	1982.0	52726.0		57534535.95	3033565942499.7
2845	2845	2845	2845	2845	2845	2845	2013	18	Villa de Vallecas	182	SANTA EUGENIA	A	Almacén-Estacionamiento	1774	1990.0	149947.0		41127844.83	6166996948724.01
2846	2846	2846	2846	2846	2846	2846	2013	18	Villa de Vallecas	182	SANTA EUGENIA	C	Comercial	387	1983.0	46313.0		39142440.11	1812803828814.43
2847	2847	2847	2847	2847	2847	2847	2013	18	Villa de Vallecas	182	SANTA EUGENIA	E	Cultural	12	1988.0	41855.0		33141069.82	1387119477316.1
2848	2848	2848	2848	2848	2848	2848	2013	18	Villa de Vallecas	182	SANTA EUGENIA	I	Industrial	22	1982.0	32442.0		18747447.66	608204696985.72
2849	2849	2849	2849	2849	2849	2849	2013	18	Villa de Vallecas	182	SANTA EUGENIA	K	Deportivo	8	1994.0	29274.0		17255605.06	505140582526.44
2850	2850	2850	2850	2850	2850	2850	2013	18	Villa de Vallecas	182	SANTA EUGENIA	M	Suelos sin edificar, obras de urbanización y jardinería	45			196797.0	32445019.0	
2851	2851	2851	2851	2851	2851	2851	2013	18	Villa de Vallecas	182	SANTA EUGENIA	O	Oficinas	33	1984.0	15359.0		10776705.56	165519420696.04
2852	2852	2852	2852	2852	2852	2852	2013	18	Villa de Vallecas	182	SANTA EUGENIA	R	Religioso	2	1970.0	2071.0		1599894.06	3313380598.26
2853	2853	2853	2853	2853	2853	2853	2013	18	Villa de Vallecas	182	SANTA EUGENIA	T	Espectáculos	1	1984.0	2815.0		1598955.21	4501058916.15
